|id|Название|Регион:|Населённый пункт:|Форма собственности:|Адрес:|Лицензия: №|specialization
214|188|государственное бюджетное образовательное учреждение высшего образования «Северо-Осетинский государственный педагогический институт»|Республика Северная Осетия - Алания|г. Владикавказ|Негосударственный головной ВУЗ|362003, Республика Северная Осетия - Алания, г. Владикавказ, ул. Карла Маркса, 36|2086 от 15.04.2016 (Бессрочная)|['370601', '440301', '440302', '440303', '440305', '440401', '440402', '440601']
215|1593|федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет гражданской авиации»|г. Санкт-Петербург|г. Санкт-Петербург|Государственный головной ВУЗ|196210, г. Санкт-Петербург, ул. Пилотов, дом 38|2021 от 23.03.2016 (Бессрочная)|['010304', '010601', '050601', '200301', '230201', '230301', '230601', '250205', '250301', '250303', '250304', '250403', '250404', '250505', '250601', '380301', '380302', '380303', '380601', '400301', '420301', '430206', '430301']
216|878|федеральное государственное бюджетное образовательное учреждение высшего образования «Пензенский государственный университет архитектуры и строительства»|Пензенская область|г. Пенза|Государственный головной ВУЗ|440028, г. Пенза, ул. Г. Титова, д. 28|1849 от 28.12.2015 (Бессрочная)|['010601', '030601', '040601', '050601', '070301', '070304', '070401', '070601', '080301', '080401', '080501', '080601', '090302', '090402', '090601', '200301', '200401', '210302', '210402', '230301', '230303', '230401', '230403', '230601', '270301', '270401', '270402', '350302', '350310', '380301', '380302', '380303', '380310', '380402', '380601', '460601', '540301']
217|6998|Тульский филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования «Российский государственный торгово-экономический университет»|Тульская область| г. Москва|Государственный филиал|ГСП-3, ул. Смольная, д. 36, г. Москва, 125993|0501 от 16.01.2013 (Бессрочная)|['100700']
218|1890|Частное образовательное учреждение высшего образования «Ростовский институт защиты предпринимателя»|Ростовская область|г. Ростов-на-Дону|Негосударственный головной ВУЗ|Российская Федерация, 344029, г. Ростов-на-Дону, улица Сержантова, 2/104|1058 от 21.07.2014 (Бессрочная)|['380201', '380301', '380306', '380502', '400201', '400202', '400301', '400401', '420301', '430210', '430302', '440201', '440301']
219|2690|Ижевский институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)»|Удмуртская Республика|г. Ижевск|Негосударственный филиал|426006, Удмуртская Республика, г. Ижевск, Заречное шоссе, д. 23|1573 от 24.07.2015 (Бессрочная)|['400201', '400301', '400401', '400501', '400502']
220|5466|Благовещенский финансово-экономический колледж - филиал федерального государственного образовательного бюджетного учреждения высшего образования «Финансовый университет при Правительстве Российской Федерации»|Амурская область|г. Благовещенск|Негосударственный филиал|675005, Амурская область, г. Благовещенск, ул. Чайковского, 87|1495 от 09.06.2015 (Бессрочная)|['090205', '090205', '380201', '380201', '380206', '380206', '380207', '380207', '400201', '400201']
221|519|Негосударственное образовательное учреждение высшего профессионального образования Вологодский институт бизнеса|Вологодская область|г. Вологда|Негосударственный головной ВУЗ|160014, г. Вологда, ул. Горького, 93|2496 от 22.02.2012 (Бессрочная)|['080105', '080109', '080301', '080401', '080507']
222|7185|федеральное государственное унитарное предприятие «Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова»|г. Москва|г. Москва|Государственный головной ВУЗ|127055, г. Москва, ул. Сущевская, д. 22|0741 от 24.02.2011 (Бессрочная)|['030601', '090601', '560601']
223|1811|Каспийский институт морского и речного транспорта имени генерал-адмирала Ф.М. Апраксина - филиал Федерального государственного бюджетного образовательного учреждения высшего образования «Волжский государственный университет водного транспорта»|Астраханская область|г. Астрахань|Негосударственный филиал|414000, Астраханская область, город Астрахань, ул. Урицкого, дом 17/ ул. Никольская, дом 6/ ул. Фиолетова, дом 14|1483 от 05.06.2015 (Бессрочная)|['230301', '230301', '260202', '260202', '260203', '260203', '260205', '260205', '260206', '260206', '260505', '260505', '260506', '260506', '260507', '260507', '380302', '380302']
224|8265|федеральное государственное бюджетное образовательное учреждение высшего профессионального образования «Всероссийский заочный финансово-экономический институт»|г. Москва| г. Москва|Государственный головной ВУЗ|ул. Олеко Дундича, д. 23, г. Москва, 123995|2102 от 24.10.2011 (Бессрочная)|['080100', '080104', '080105']
225|940|федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный аграрный университет»|Свердловская область|г. Екатеринбург|Государственный головной ВУЗ|620075, Свердловская область, г. Екатеринбург, ул. Карла Либкнехта, д. 42|1575 от 04.08.2015 (Бессрочная)|['060601', '150302', '150601', '190303', '190601', '200301', '210205', '210302', '230203', '230303', '350205', '350206', '350215', '350304', '350305', '350306', '350307', '350310', '350404', '350405', '350406', '350601', '350604', '360201', '360301', '360302', '360402', '360501', '360601', '380301', '380302', '380303', '380401', '380402', '380601', '440304']
226|5295|Автономная некоммерческая образовательная организация высшего образования «Севастопольская морская академия»|г. Севастополь| г.Севастополь|Негосударственный головной ВУЗ|299014, Российская Федерация, г.Севастополь, ул.Рыбаков, д. 5-А|1525 от 30.06.2015 (Бессрочная)|['230301', '230401', '260203', '260203', '260205', '260205', '260206', '260206', '260505', '260506', '260507', '380201', '380201', '380302', '380402', '380501', '430302', '430303']
227|2785|федеральное государственное бюджетное образовательное учреждение высшего профессионального образования «Вятский государственный гуманитарный университет»|Кировская область|г. Киров|Негосударственный головной ВУЗ||1931 от 03.10.2011 (Бессрочная)|['010200', '010300', '010501', '010707', '020100', '020101', '020400', '020801', '020802', '021000', '022000', '030100', '030101', '030200', '030300', '030301', '030401', '030500', '030501', '030503', '030503', '030600', '030900', '030901', '030912', '031001', '031202', '031300', '031401', '032102', '032401', '032700', '035700', '040100', '040104', '040201', '040400', '040700', '050302', '050306', '050100', '050100', '050102', '050103', '050201', '050202', '050203', '050301', '050303', '050400', '050401', '050403', '050602', '050700', '050706', '050716', '050720', '050720', '050720', '060301', '070600', '080109', '080111', '080114', '080114', '080200', '080300', '080301', '080400', '080500', '080502', '080504', '080504', '080504', '080505', '080507', '080700', '080801', '081100', '100103', '120714', '120714', '230700', '260901', '260902', '380401', '380402', '400401', '420401', '420402', '420403', '450402', '490301', '490302', '380401', '380402', '400401', '420401', '420402', '420403', '450402', '490301', '490302']
228|12489|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Уральский государственный университет путей сообщения» в г. Нижнем Тагиле|Свердловская область||Государственный филиал||2055 от 31.03.2016 (Бессрочная)|['230301', '230503']
229|1230|Северодвинский филиал Частного образовательного учреждения высшего образования «Институт управления»|Архангельская область|г. Северодвинск|Негосударственный филиал|164520, Архангельская область, г. Северодвинск, ул. Индустриальная, д. 18|2201 от 16.06.2016 (Бессрочная)|['030501', '080105', '080109', '080504', '080507', '080801']
230|2594|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Санкт-Петербургский государственный экономический университет» в г. Твери|Тверская область||Государственный филиал||1083 от 05.09.2014 (Бессрочная)|['080200', '080502']
231|1368|Филиал образовательного учреждения высшего образования «Санкт-Петербургский институт внешнеэкономических связей, экономики и права» в г. Волхове Ленинградской области|Ленинградская область|г. Волхов|Негосударственный филиал|187400, Российская Федерация, Ленинградская область, г. Волхов, ул. Володарского, д. 3-а|1085 от 15.09.2014 (Бессрочная)|['030501', '030900', '080500', '080507', '370301', '380302', '400301']
232|325|Негосударственное образовательное учреждение «Институт ТЕЛЕИНФО»|Самарская область| г. Самара|Негосударственный головной ВУЗ|443080, г. Самара, ул. Санфировой, дом 110 А|0011 от 18.06.2010 (Бессрочная)|['060800', '071700', '080507', '521500', '552800', '654400']
233|10783|Электростальский филиал Федерального государственного образовательного учреждения среднего профессионального образования «Московский колледж управления и новых технологий»|Московская область|г. Электросталь|Государственный филиал|ул. Красная, д. 11, г. Электросталь, Московская область, 144006|2268 от 08.12.2011 (Бессрочная)|['030503', '030503', '080110', '080501', '080504', '151001', '230101']
234|4692|Институт водного транспорта имени Г.Я. Седова - филиал Федерального государственного бюджетного образовательного учреждения высшего образования «Государственный морской университет имени адмирала Ф.Ф. Ушакова»|Ростовская область|г. Ростов-на-Дону|Негосударственный филиал|344006, г. Ростов-на-Дону, ул. Седова, 8|1393 от 20.04.2015 (Бессрочная)|['190700', '190701', '230301', '230301', '260201', '260201', '260203', '260203', '260203', '260205', '260205', '260205', '260206', '260206', '260206', '260301', '260301', '260505', '260505', '260505', '260506', '260506', '260506']
235|1750|Курский институт социального образования (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Российский государственный социальный университет» в г. Курске|Курская область|г. Курск|Негосударственный филиал|305029, г. Курск, ул. Карла Маркса, д. 53|2017 от 21.03.2016 (Бессрочная)|['022100', '030301', '030501', '030601', '030601', '032001', '032102', '040101', '050306', '050306', '050711', '060400', '071301', '080105', '080504', '080507', '090301', '090301', '090302', '090302', '200301', '200301', '230102', '230201', '230201', '280101', '370301', '370301', '380301', '380301', '380302', '380302', '380304', '380304', '380305', '380305', '390302', '390302', '390402', '390402', '400301', '400301', '420302', '420302', '440301', '440301', '440302', '440302', '460302', '460302', '490302', '490302', '510302', '510302', '540301', '540301']
236|2975|Негосударственное образовательное учреждение «Оренбургский институт бизнеса и управления»|Оренбургская область| г. Оренбург|Негосударственный головной ВУЗ|пер. Кожевенный, д. 19, г. Оренбург, Оренбургская область, 460000|0727 от 17.02.2011 (Бессрочная)|['060400', '060500', '061100']
237|1353|Астраханский филиал Образовательного частного учреждения высшего образования «Международный юридический институт»|Астраханская область|г. Астрахань|Негосударственный филиал|414000, г. Астрахань, ул. Казанская/Зои Космодемьянской, д. 106/113|1369 от 06.04.2015 (Бессрочная)|['400201', '400301']
238|1197|Северо-Кавказский институт – филиал федерального государственного бюджетного образовательного учреждения высшего образования «Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации»|Ставропольский край|г. Пятигорск|Негосударственный филиал|357502, Ставропольский край, г. Пятигорск, ул. Дунаевского, д. 5|2787 от 07.12.2018 (Бессрочная)|['380301', '380302', '380304', '380404', '380601', '400301', '460601']
239|2580|Псковский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Санкт-Петербургский государственный экономический университет»|Псковская область||Государственный филиал||1083 от 05.09.2014 (Бессрочная)|['080100', '080502']
240|281|Муниципальное бюджетное образовательное учреждение высшего образования «Самарская академия государственного и муниципального управления»|Самарская область|г. Самара|Негосударственный головной ВУЗ|Россия, 443084, г. Самара, ул. Стара-Загора, 96|1013 от 29.05.2014 (Бессрочная)|['030300', '030301', '030501', '030602', '030900', '031600', '080100', '080100', '080105', '080200', '080200', '080300', '080400', '080400', '080500', '080504', '080505', '080507', '080801', '081100', '081100', '090303', '090601', '100103', '100400', '120300', '120303', '210302', '370301', '370601', '380301', '380302', '380303', '380304', '380305', '380401', '380402', '380403', '380404', '380408', '380601', '400301', '420301', '430301', '430302', '430303']
241|9263|Филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования «Московский государственный университет приборостроения и информатики» в г. Можайске|Московская область| г. Можайск|Государственный филиал|ул. Полосухина, д. 7, г. Можайск, Московская область, 143200|2120 от 02.11.2011 (Бессрочная)|['080801']
242|2667|Филиал Частного образовательного учреждения высшего образования «Московский университет имени С.Ю. Витте» в г. Сергиевом Посаде|Московская область|г. Сергиев Посад|Негосударственный филиал|141300, Московская область, Сергиево-Посадский район, город Сергиев Посад, проспект Красной Армии, дом 212 в|0984 от 21.04.2014 (Бессрочная)|['030900', '080100', '080105', '080200', '080507', '380207', '380207', '380207', '380301', '380301', '380302', '380302', '400201', '400201', '400201', '400301', '400301']
243|2680|Сергиево-Посадский институт игрушки - филиал федерального государственного бюджетного образовательного учреждения высшего образования «Высшая школа народных искусств (академия)»|Московская область|г. Сергиев-Посад|Негосударственный филиал|141300, Московская область, г. Сергиев Посад, Северный проезд, д. 5|2723 от 02.03.2018 (Бессрочная)|['290204', '290204', '350203', '350203', '420201', '420201', '540201', '540201', '540202', '540202', '540301', '540301', '540302']
244|6977|Харабалинский филиал Федерального государственного образовательного учреждения среднего профессионального образования «Астраханский государственный политехнический колледж»|Астраханская область|г. Харабали|Негосударственный филиал|416010, Астраханская область, г. Харабали, ул. Московская, 90|1452 от 30.06.2011 (Бессрочная)|['030504']
245|6615|Тверской филиал федерального государственного казенного образовательного учреждения высшего образования «Московский университет Министерства внутренних дел Российской Федерации имени В.Я. Кикотя»|Тверская область| г. Тверь|Негосударственный филиал|170040, г. Тверь, ул. Кривичская, д. 12|1633 от 07.09.2015 (Бессрочная)|['030501', '030501', '030505', '030505', '030505', '030505']
246|848|федеральное государственное бюджетное образовательное учреждение высшего образования «Московская государственная консерватория имени П.И.Чайковского»|г. Москва|г. Москва|Негосударственный головной ВУЗ|125009, г. Москва, Большая Никитская улица, дом 13/6, стр. 1|1979 от 03.03.2016 (Бессрочная)|['500601', '530306', '530501', '530502', '530504', '530505', '530506', '530901', '530902', '530903', '530904', '530905']
247|434|Негосударственное образовательное учреждение высшего профессионального образования «Московский институт государственного и корпоративного управления» (НОУ ВПО «МИГКУ»)|г. Москва|г. Москва|Негосударственный головной ВУЗ|107023, г. Москва, ул. Электрозаводская, д. 21, стр. 21|0620 от 17.02.2011 (Бессрочная)|['030900', '080100', '080102', '080105', '080109', '080200', '080502', '080504', '080504', '080507', '080801', '081100', '100103']
248|2821|Филиал Автономной некоммерческой образовательной организации высшего образования «Воронежский экономико-правовой институт» в г. Орёл|Орловская область|г. Орел|Негосударственный филиал|302038, Орловская область, г. Орёл, ул. Раздольная, д. 105, пом. 5|2802 от 31.01.2019 (Бессрочная)|['030501', '030501', '030501', '080109', '080109', '080502', '400301']
249|1977|Костромской филиал частного образовательного учреждения высшего образования Современная гуманитарная академия|Костромская область|г. Кострома|Негосударственный филиал|156013, Костромская область, Костромской район, г. Кострома, ул. Ленина, д. 20|2370 от 06.09.2016 (Бессрочная)|['030500', '080100', '080500']
250|8050|Старорусский филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования «Санкт-Петербургский государственный университет сервиса и экономики»|Новгородская область| г. Старая Русса|Государственный филиал|пер. Пищевиков, д. 8, г. Старая Русса, Новгородская область, 175202|2862 от 28.05.2012 (Бессрочная)|['040100', '040101', '080109', '080500', '080507', '100100', '100101']
251|1205|Томский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации»|Томская область|г. Томск|Государственный филиал|634050, г. Томск, просп. Ленина, д. 99|2787 от 07.12.2018 (Бессрочная)|['380301', '380304']
252|1324|федеральное государственное бюджетное образовательное учреждение высшего образования «Красноярский государственный аграрный университет»|Красноярский край| г. Красноярск|Государственный головной ВУЗ|660049, Красноярский край, г. Красноярск, проспект Мира, 90|1540 от 01.07.2015 (Бессрочная)|['010302', '010302', '050601', '050601', '060301', '060301', '060601', '060601', '090303', '090303', '090601', '090601', '150302', '190208', '190208', '190302', '190302', '190303', '190303', '190402', '190402', '190403', '190403', '190601', '190601', '200301', '200301', '200302', '200302', '210302', '210302', '210402', '210402', '350207', '350207', '350208', '350208', '350213', '350214', '350214', '350303', '350303', '350304', '350304', '350305', '350306', '350306', '350307', '350307', '350310', '350310', '350403', '350403', '350404', '350404', '350406', '350406', '350601', '350601', '350604', '350604', '360301', '360301', '360302', '360302', '360402', '360402', '360501', '360501', '360601', '360601', '380201', '380201', '380301', '380301', '380302', '380302', '380303', '380303', '380304', '380304', '380305', '380306', '380401', '380401', '380402', '380402', '380403', '380404', '380404', '380408', '380501', '380501', '380601', '400301', '400301', '400401', '400401', '400503', '400503', '400601', '400601', '420301', '420301', '430301', '440304', '440305', '440601', '460601', '460601', '470601', '510601']
253|346|Негосударственное образовательное учреждение высшего профессионального образования «Белгородский инженерно-экономический институт»|Белгородская область| г. Белгород|Негосударственный головной ВУЗ|ул. Костюкова, д. 46, г. Белгород, 308012|2417 от 24.01.2012 (Бессрочная)|['080100', '080109', '080502', '140100', '140105', '270100', '270102', '270109']
254|6495|Федеральное государственное бюджетное научное учреждение «Томский национальный исследовательский медицинский центр Российской академии наук»|Томская область|г. Томск|Государственный головной ВУЗ|634009, г. Томск, переулок Кооперативный, 5|2291 от 28.07.2016 (Бессрочная)|['300601', '310601', '310802', '310806', '310808', '310809', '310812', '310813', '310820', '310821', '310830', '310836', '310837', '310857']
255|7389|Федеральное государственное бюджетное учреждение науки Институт динамики геосфер Российской академии наук|г. Москва|г. Москва|Негосударственный головной ВУЗ|Российская Федерация, 119334, г. Москва, Ленинский проспект, дом 38, корпус 1|0115 от 29.05.2012 (Бессрочная)|['050601']
256|1068|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Российский экономический университет имени Г.В. Плеханова» в г. Дмитрове Московской области|Московская область| г. Дмитров|Негосударственный филиал|141800, Московская область, г. Дмитров, ул. Веретенникова, д. 13 А|1789 от 30.11.2015 (Бессрочная)|['080100', '080100', '080100', '080105', '080105', '080105', '080200', '080200', '080200', '080502', '080502', '080507', '080507', '080507', '100700']
257|1596|Томский сельскохозяйственный институт - филиал федерального государственного бюджетного образовательного учреждения высшего образования «Новосибирский государственный аграрный университет»|Томская область|г. Томск|Негосударственный филиал|634003, Томская область, г. Томск, Соляная площадь, 11|2176 от 03.06.2016 (Бессрочная)|['060301', '350304', '350306', '350307', '360302', '360501']
258|10756|Негосударственное образовательное учреждение высшего профессионального образования «Сибирский институт бизнеса и информационных технологий»|Омская область|г. Омск|Негосударственный головной ВУЗ||2817 от 20.04.2012 (Бессрочная)|['090303', '380301', '380302', '380303', '380304', '380401', '380402', '380404', '400301']
259|12455|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Петербургский государственный университет путей сообщения Императора Александра I» в г. Рязани|Рязанская область| г. Рязань|Государственный филиал|390013, Рязанская обл., г. Рязань, ул. Семинарская, д. 44/3|2280 от 21.07.2016 (Бессрочная)|['080201', '080210', '090202', '130207', '230201', '230206']
260|11395|филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования «Московская государственная академия коммунального хозяйства и строительства» в г. Дмитрове Московской области|Московская область| г. Дмитров|Государственный филиал|ул. Подлипичье, д. 24, г. Дмитров, Московская область, 141800|1925 от 28.09.2011 (Бессрочная)|['080502', '270102']
261|2257|Магаданский филиал Автономной некоммерческой организации высшего образования «Российская академия предпринимательства»|Магаданская область|г. Магадан|Негосударственный филиал|685000, г. Магадан, ул. Портовая, д. 16, литер Ж|1939 от 17.02.2016 (Бессрочная)|['080100', '080105', '080109', '080507']
262|589|Новомосковский институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Российский химико-технологический университет имени Д.И. Менделеева»|Тульская область|г. Новомосковск|Негосударственный филиал|301665, Тульская область, г. Новомосковск, ул. Дружбы, д. 8|1930 от 08.02.2016 (Бессрочная)|['040301', '040501', '090301', '130301', '130302', '150302', '150304', '180301', '180302', '180401', '270301', '380301', '380302', '430301']
263|452|Негосударственное образовательное учреждение высшего образования «Московский социально-педагогический институт»|г. Москва|г. Москва|Негосударственный головной ВУЗ|105082, г. Москва, ул. Фридриха Энгельса, дом 75, строение 3|1324 от 18.03.2015 (Бессрочная)|['370301', '370401', '380304', '440301', '440303', '440401', '440403']
264|8218|Федеральное государственное образовательное учреждение среднего профессионального образования «Отрадненский нефтяной техникум»|Самарская область|г. Отрадный|Государственный головной ВУЗ|ул. Первомайская, д. 33, г. Отрадный, Самарская область, 446300|1079 от 11.04.2011 (Бессрочная)|['080110', '080112', '080114', '130502', '130503', '190604', '230101']
265|5473|Канашский финансово-экономический колледж - филиал федерального государственного образовательного бюджетного учреждения высшего образования «Финансовый университет при Правительстве Российской Федерации»|Чувашская Республика - Чувашия|г. Канаш|Негосударственный филиал|429330, Чувашская Республика, г. Канаш, ул. Комсомольская, д. 46|1495 от 09.06.2015 (Бессрочная)|['380201', '380201', '380202', '380202', '380206', '380206', '380207', '380207']
266|6487|Саратовский филиал Негосударственного образовательного учреждения высшего профессионального образования «Международная академия бизнеса и управления»|Саратовская область| г. Москва|Негосударственный филиал|5-ый проезд Марьиной рощи, д. 15А , г. Москва, 129594|1275 от 16.05.2011 (Бессрочная)|['080105', '080109', '080507']
267|10148|Федеральное государственное бюджетное учреждение науки Институт микробиологии им. С.Н. Виноградского Российской академии наук|г. Москва||Государственный головной ВУЗ|Москва, 117312|2689 от 05.04.2012 (Бессрочная)|['030203']
268|11081|федеральное государственное бюджетное образовательное учреждение среднего профессионального образования «Находкинский государственный гуманитарно-политехнический колледж»|Приморский край|г. Находка|Негосударственный головной ВУЗ|692900, Приморский край, г. Находка, ул. Дзержинского, д. 9|2503 от 22.02.2012 (Бессрочная)|['030503', '050303', '050704', '080108', '080110', '080110', '150203', '190604', '190604']
269|5543|Филиал государственного образовательного учреждения высшего образования Московской области «Государственный социально-гуманитарный университет» в городе Зарайске - Зарайский педагогический колледж|Московская область| г. Зарайск|Негосударственный филиал|140600, Московская область, г. Зарайск, ул. Пионерская, дом 20|2854 от 09.09.2019 (Бессрочная)|['440201', '440202', '490201']
270|2695|Ростовский институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)» в г. Ростове-на-Дону|Ростовская область|г. Ростов-на-Дону|Негосударственный филиал|344019, г. Ростов-на-Дону, ул. 14-я линия, д. 50|1573 от 24.07.2015 (Бессрочная)|['380304', '380304', '400201', '400201', '400301', '400301', '400401', '400401', '400501', '400501', '400502', '400502']
271|1943|федеральное государственное бюджетное образовательное учреждение высшего образования «Курганская государственная сельскохозяйственная академия имени Т.С. Мальцева»|Курганская область||Негосударственный головной ВУЗ|641300, Курганская область, Кетовский район, с. Лесниково|1875 от 14.01.2016 (Бессрочная)|['050306', '050601', '060601', '080301', '200501', '210302', '350303', '350304', '350305', '350306', '350307', '350403', '350404', '350601', '350604', '360301', '360302', '360402', '360601', '380301', '380302', '380401', '380601']
272|941|федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный горный университет»|Свердловская область|г. Екатеринбург|Государственный головной ВУЗ|620144, Свердловская область, г. Екатеринбург, ул. Куйбышева, д. 30|2102 от 21.04.2016 (Бессрочная)|['050306', '050406', '050601', '080202', '090301', '090302', '090401', '090402', '090601', '130302', '130402', '130601', '150201', '150301', '150302', '150304', '150401', '150402', '150404', '150601', '200201', '200204', '200301', '200302', '200401', '200402', '210206', '210302', '210402', '210502', '210503', '210504', '210601', '230201', '230301', '230401', '290304', '380201', '380301', '380302', '380303', '380402', '400202', '480301', '480401', '540303']
273|12435|федеральное государственное бюджетное учреждение «Федеральный центр охраны здоровья животных»|Владимирская область||Негосударственный головной ВУЗ|600901, Владимир, микрорайон Юрьевец|1603 от 03.08.2011 (Бессрочная)|['060601', '360601']
274|1348|Якутский филиал Негосударственного образовательного учреждения высшего профессионального образования «Институт современного искусства»|Республика Саха (Якутия)| г. Якутск|Негосударственный филиал|ул. Бестужева-Марлинского, д. 5, г. Якутск, Республика Саха (Якутия), 677000|2450 от 02.02.2012 (Бессрочная)|['052400', '070601', '070601', '070601']
275|1597|федеральное государственное бюджетное образовательное учреждение высшего образования «Новосибирский государственный аграрный университет»|Новосибирская область|г. Новосибирск|Государственный головной ВУЗ|630039, Новосибирская область, г. Новосибирск, ул. Добролюбова, 160|2176 от 03.06.2016 (Бессрочная)|['060301', '060401', '060601', '080601', '190303', '190304', '190401', '190403', '200301', '200302', '230203', '230301', '230303', '230403', '270301', '350205', '350207', '350208', '350215', '350301', '350303', '350304', '350306', '350307', '350310', '350401', '350403', '350404', '350406', '350601', '350604', '360201', '360301', '360302', '360401', '360402', '360501', '360601', '380201', '380204', '380205', '380301', '380302', '380303', '380304', '380401', '380402', '380403', '380404', '400201', '400301', '430201', '430301', '440304', '440404', '440601']
276|1143|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Кубанский государственный университет» в г. Новороссийске|Краснодарский край|г. Новороссийск|Негосударственный филиал|353900, Краснодарский край, г. Новороссийск, ул. Коммунистическая, д. 36|1982 от 03.03.2016 (Бессрочная)|['010302', '380301', '380303', '380305', '400301', '440301', '440305', '450301']
277|9159|Федеральное государственное бюджетное учреждение науки Институт математики и механики им. Н.Н. Красовского Уральского отделения Российской академии наук|Свердловская область|г. Екатеринбург|Негосударственный головной ВУЗ|Российская Федерация, 620990, г. Екатеринбург, ул. Софьи Ковалевской, д. 16|0611 от 20.03.2013 (Бессрочная)|['010601', '020601', '090601']
278|1137|Частное образовательное учреждение высшего образования «Самарский институт управления»|Самарская область|г. Самара|Негосударственный головной ВУЗ|443069, г. Самара, ул. Волгина, д. 117а, оф. 407|1807 от 08.12.2015 (Бессрочная)|['380201', '380203', '380207', '380301', '380302', '380303', '380402', '380403']
279|2060|федеральное государственное бюджетное образовательное учреждение высшего образования «Южно-Уральский государственный гуманитарно-педагогический университет»|Челябинская область|г. Челябинск|Государственный головной ВУЗ|454080, г. Челябинск, пр. Ленина, д. 69|2390 от 19.09.2016 (Бессрочная)|['030601', '050306', '050601', '060601', '090302', '370302', '370601', '380201', '380302', '380402', '380601', '390302', '390402', '440201', '440202', '440204', '440206', '440301', '440302', '440303', '440304', '440305', '440401', '440402', '440403', '440404', '440601', '450302', '450601', '460302', '460601', '470601', '490201', '490301', '510302', '540301']
